Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
29044,The Secret History,Donna Tartt,"Tartt, Donna",,"=""1400031702""","=""9781400031702""",5,Vintage Books,Paperback,559,2004,1992,2023/12/23,2020/06/12,"bookshelf-wishlist, favorite","bookshelf-wishlist (#5), favorite (#5)",read,just fantastic writing. it’s like saltburn if it was good. emerald fennel definitely wanted to adapt this into a screenplay and got rejected by donna tartt,,,1,0
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""0345539788""","=""9780345539786""",2,Del Rey,Hardcover,382,2014,2014,2025/06/01,2025/05/11,,,read,"It's a mashup of every series I read (and liked) as a child. Harry Potter, Ender's Game, Maze Runner, Hunger Games, Dune, Percy Jackson, etc. I hope that Red Rising can be that kind of series for kids today, but I've already seen a hundred versions of this already, to the point where every story beat and twist was visible from a chapter away. And I found the lingo and the character names annoying and eye roll-inducing. Mustang, Dodge, Ram, bloodydamn, superDumb, whatEver.<br/><br/>That being said, I will probably read the sequels because this one scratched an itch in my brain for page-turning sci-fi rebellion stories. And I feel like the series will become more interesting now that we've completed the battle-royale-in-a-controlled-environment-while-rich-people-watch-from-above storyline.",,,1,0
195450005,Yr Dead,Sam Sax,"Sax, Sam",,"=""1952119995""","=""9781952119996""",4,McSweeney's Publishing,Hardcover,100,2024,2024,2025/05/11,2024/12/21,,,read,3.8<br/><br/>The narrator talks about and alludes to horrible things that happen everyday and still has a very nonchalant and resigned tone. It fits. I almost relate.,,,1,0
50885244,"The Handmaid's Tale (Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""0099740915""","=""9780099740919""",4,Vintage Books,Paperback,320,2019,1985,,2019/07/29,,,read,,,,1,0
40121378,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,"Clear, James",,"=""""","=""""",5,Avery,Kindle Edition,319,2018,2018,2020/06/29,2020/05/20,,,read,yep,,,2,0
40180098,The Overstory,Richard Powers,"Powers, Richard",,"=""039335668X""","=""9780393356687""",3,W.W. Norton & Company,Paperback,502,2019,2018,2025/05/01,2024/08/01,,,read,"3.5<br/><br/>Interesting to see when trees emerge into the consciousnesses of each of the characters. For some it’s a burden handed down by their fathers that they can’t escape, and for others the revelation arrives much later in life. Only once they’re physically immobilized; in a wheelchair, a jail cell, a bed, do they get the chance to notice.<br/><br/>I was waiting for a concrete message to emerge by the end. What’s the point? But of course the novel never gives us the satisfaction. The book is idealistic enough to have the characters fight wholeheartedly for trees while still undercutting their purpose with internal and external resistance. <br/><br/>The problem/blessing of having so many storylines is that you get every type of ending. An optimistic one, a cathartic one, a hopeless one… And although every person’s story ends a different way, the story of trees stays ongoing.<br/><br/>“People have no idea what time is. They think it’s a line, spinning out from three seconds behind them, then vanishing just as fast into three seconds of fog just ahead. They can’t see that time is one spreading ring wrapped around another, outward and outward until the thinnest skin of Now depends for its being on the enormous mass of everything that has already died.”",,,1,0
40740914,If Cats Disappeared from the World,Genki Kawamura,"Kawamura, Genki",Eric Selland,"=""1509889175""","=""9781509889174""",0,Picador,Paperback,202,2018,2012,,2025/03/31,to-read,to-read (#329),to-read,,,,0,0
43352954,This Is How You Lose the Time War,Amal El-Mohtar,"El-Mohtar, Amal",Max Gladstone,"=""""","=""""",5,Saga Press,ebook,209,2019,2019,2024/05/11,2024/03/03,"bookshelf-wishlist, favorite","bookshelf-wishlist (#4), favorite (#4)",read,a book to savor and read slowly,,,1,0
23841432,Night Sky with Exit Wounds,Ocean Vuong,"Vuong, Ocean",,"=""""","=""""",0,Copper Canyon Press,Paperback,89,2016,2016,2025/03/30,2021/02/24,,,read,"""Always another hour to kill -- only to beg some god to give it back.""",,,1,0
228691880,Giving Up Is Unforgivable: A Manual for Keeping a Democracy,Joyce Vance,"Vance, Joyce",,"=""""","=""9798217178124""",0,Dutton,Kindle Edition,208,2025,2025,,2025/03/29,to-read,to-read (#328),to-read,,,,0,0
60841708,The You You Are: A Spiritual Biography of You,Ricken Lazlo Hale,"Hale, Ricken Lazlo",,"=""""","=""""",0,Apple TV,ebook,39,2025,2022,2025/03/27,2025/03/06,,,read,,,,1,0
199456868,Whitney Biennial 2024: Even Better Than the Real Thing,Chrissie Iles,"Iles, Chrissie","Meg Onli, Eva Hayward, Amber Jamilla Musser","=""0300275870""","=""9780300275872""",0,Whitney Museum of American Art,Paperback,256,2024,,,2025/03/22,"to-read, bookshelf-wishlist","to-read (#327), bookshelf-wishlist (#20)",to-read,,,,0,0
75453617,100% Match,Patrick C. Harrison III,"III, Patrick C. Harrison",,"=""""","=""""",0,,Kindle Edition,96,2022,2022,,2025/03/06,to-read,to-read (#326),to-read,,,,0,0
60644263,Severance - The Lexington Letter,Anonymous,"Anonymous, Anonymous",,"=""""","=""""",0,Apple ,ebook,43,2022,2022,2025/03/06,2025/03/06,,,read,The work is mysterious and important.,,,1,0
6798263,Bluets,Maggie Nelson,"Nelson, Maggie",,"=""1933517409""","=""9781933517407""",0,Wave Books,Paperback,112,2009,2009,,2025/03/06,to-read,to-read (#325),to-read,,,,0,0
123008485,The Covenant of Water,Abraham   Verghese,"Verghese, Abraham",,"=""180471044X""","=""9781804710449""",4,Grove Press UK,Kindle Edition,795,2023,2023,2025/03/03,2024/05/27,,,read,"4.5 stars<br/><br/>Every author is a writer but not every author is also a doctor. I don’t usually like books that feature a main character who is an author, but it’s evident that this author is pouring his entire being and life experience into his characters, and Philipose’s writing is a key part of the story so I’ll forgive him. I'm sure that the characters were also informed by the thousands of patients that Verghese has seen over the course of his career as a doctor, and he does a great job at knowing when to explain anatomy literally and when to use metaphor and abstraction.<br/><br/>I don’t know if I’ve ever read a book where I love each character equally in this way. Each death or loss hits like a truck. Every character holds a collection of contradictions; faith, mysticism, and medicine all intertwine in a really beautiful way, and by the end of the book, some things that seem supernatural are explained through science, while others remain inexplicable.<br/><br/>It’s really engaging but it’s sooo long. I was getting tired by the halfway mark but I thought that if I took an extended break from the book, I might forget all of the characters.<br/><br/>I was initially confused at the final familial reveal, but as the last few chapters progressed and it all got explained, my heart broke into a million little pieces.<br/><br/>Big recommendation from me if you wanna train your attention span.",,,1,0
29082615,The Rings of Saturn,W.G. Sebald,"Sebald, W.G.",Michael Hulse,"=""0811226158""","=""9780811226158""",0,New Directions,Paperback,296,2016,1995,,2025/01/21,to-read,to-read (#324),to-read,,,,0,0
56269278,The Trees,Percival Everett,"Everett, Percival",,"=""164445064X""","=""9781644450642""",0,Graywolf Press,Paperback,309,2021,2021,,2025/01/16,to-read,to-read (#323),to-read,,,,0,0
339472,The Master and Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail",Mirra Ginsburg,"=""""","=""""",0,Grove Press,Paperback,402,1994,1967,2025/01/15,2020/06/02,,,read,i enjoyed the last five or so chapters. very wholesome. also big cat.,,,1,0
61884779,The Salt Grows Heavy,Cassandra Khaw,"Khaw, Cassandra",,"=""1250830915""","=""9781250830913""",4,Tor Nightfire,Hardcover,106,2023,2023,2025/01/07,2023/10/26,,,read,"<br/>the writing is both overly descriptive and not descriptive at all. the actions of characters are not described but the effects of their movement are. (“…a girl explodes from the taiga, lips peeled back from yellow incisors, her hair a storm. Black tendrils whirl and writhe along the thin white blades of her shoulders, crawl into a grimace.”) each sentence become a small puzzle that you put together and it creates super interesting imagery. it would be very tiring over the length of 200+ pages but luckily this book is short enough.<br/><br/>“Her flesh unravels, rolls up like a tattered sleeve. Blood gouts, freezing to rubies before it can find the ground.”",,,1,0
44146682,Parade,Hiromi Kawakami,"Kawakami, Hiromi",Allison Markin Powell,"=""1593765800""","=""9781593765804""",4,Soft Skull,Paperback,96,2019,2004,2024/12/29,2024/12/29,,,read,i like tengu and i like this book. i especially liked the illustrations of the mobile ,,,1,0
18283207,Strange Weather in Tokyo,Hiromi Kawakami,"Kawakami, Hiromi",Allison Markin Powell,"=""1846275083""","=""9781846275081""",0,Portobello Books,Paperback,176,2013,2001,2024/12/29,2024/12/22,,,read,"i relate hard with her hatred of the giants<br/><br/>fav quotes:<br/><br/>Sensei . . . Sensei, do you ever feel lonely? The question popped out as the two of us walked side by side, both facing forward. “I felt lonely when I hurt my butt,” Sensei replied.<br/><br/>A crow cried from atop a utility pole. Caw, caw, caw, caw, it called, sounding just like a crow.<br/><br/>The game on the broadcast was the Yomiuri Giants versus the Hanshin Tigers. I don’t have a favorite team, but to tell the truth, I hate the Giants. I used to openly proclaim myself “anti-Giants.” But one time, someone pointed out that being “anti-Giants” was really just a backward strategy for those who were so stubborn they couldn’t bring themselves to say that they liked the Giants. Something about this resonated with me, and, since then, I have refrained from even uttering the dreaded name, “Giants.”<br/><br/>Often when I was alone, such were the contents of my head. Random thoughts about the Wilkinson brand or a European trip from the distant past would bubble up in my mind, like effervescent carbonation, and continue their wistful proliferation. I was still naked, standing idly in front of the full-length mirror. I had a habit of acting as though I were having a conversation with someone beside me—with the me who was not really right there beside me—as if to validate these random effervescences.<br/><br/>Dejected, I went to the bathroom and did my business vigorously.<br/><br/>Knock-knock. It’s your mother. Open the door, dear little goats. I am not the wolf. Look how white my paw is. Sensei simply opened the door, without bothering to look at my paw first.",,,1,0
35396824,The People in the Trees,Hanya Yanagihara,"Yanagihara, Hanya",,"=""0345803310""","=""9780345803313""",5,Anchor Books,Paperback,476,2017,2013,,2019/07/29,"favorite, bookshelf-wishlist","favorite (#1), bookshelf-wishlist (#17)",read,,,,1,0
209594864,Havoc,Christopher Bollen,"Bollen, Christopher",,"=""0063378892""","=""9780063378896""",0,Harper,Hardcover,256,2024,2024,,2024/12/26,to-read,to-read (#322),to-read,,,,0,0
203163914,House of Bone and Rain,Gabino Iglesias,"Iglesias, Gabino",,"=""0316427012""","=""9780316427012""",4,"Little, Brown and Company",Hardcover,345,2024,2024,2024/12/23,2024/08/02,,,read,really easy read with good pacing and the chapters were the perfect length and the ending was the right amount of resolved/unresolvedness,,,1,0
197063642,Prophet Song,Paul    Lynch,"Lynch, Paul",,"=""0802163017""","=""9780802163011""",0,Grove/Atlantic,Hardcover,309,2023,2023,,2024/05/27,,,read,,,,1,0
27161964,Gratitude,Oliver Sacks,"Sacks, Oliver",,"=""0345811364""","=""9780345811363""",0,Knopf Canada,Hardcover,49,2015,2015,2024/12/22,2021/01/12,,,read,,,,1,0
195945776,Ankle Snatcher,Grady Hendrix,"Hendrix, Grady",,"=""166251705X""","=""9781662517051""",2,Amazon Original Stories,Kindle Edition,28,2023,2023,2024/12/22,2024/09/16,,,read,it was actually terrifying until it started making me laugh.,,,1,0
32567666,What is Metaphysics?,Martin Heidegger,"Heidegger, Martin",,"=""""","=""""",0,Jovian Press,Kindle Edition,30,2016,1929,2024/12/22,2020/07/08,philosophy,philosophy (#6),read,"in response to heidegger’s assertion that science assumes an absolute truth, i wonder what he would’ve thought about quantum physics.<br/><br/>also, i’m pretty sure science does not assume an absolute truth?",,,1,0
27272418,"Almighty: Courage, Resistance, and Existential Peril in the Nuclear Age",Dan Zak,"Zak, Dan",,"=""0399173757""","=""9780399173752""",0,Blue Rider Press,Hardcover,416,2016,,,2024/10/20,to-read,to-read (#306),to-read,,,,0,0
199795387,The Heart in Winter,Kevin Barry,"Barry, Kevin",,"=""0385550596""","=""9780385550598""",0,Doubleday,Hardcover,256,2024,2024,,2024/12/21,to-read,to-read (#321),to-read,,,,0,0
173754979,James,Percival Everett,"Everett, Percival",,"=""0385550367""","=""9780385550369""",0,Knopf Doubleday,Hardcover,303,2024,2024,,2024/12/21,to-read,to-read (#320),to-read,,,,0,0
150778765,Help Wanted,Adelle Waldman,"Waldman, Adelle",,"=""132402044X""","=""9781324020448""",0,W. W. Norton & Company,Hardcover,288,2024,2024,,2024/12/21,to-read,to-read (#319),to-read,,,,0,0
209891406,Our Evenings,Alan Hollinghurst,"Hollinghurst, Alan",,"=""0593243064""","=""9780593243060""",0,Random House,Hardcover,487,2024,2024,,2024/12/21,to-read,to-read (#318),to-read,,,,0,0
57800389,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""052562080X""","=""9780525620808""",0,Del Rey,Paperback,301,2021,2020,,2021/08/01,to-read,to-read (#201),to-read,,,,0,0
4948826,Sum: Forty Tales from the Afterlives,David Eagleman,"Eagleman, David",,"=""0307377342""","=""9780307377340""",0,Pantheon,Hardcover,110,2009,2009,,2024/12/18,to-read,to-read (#317),to-read,,,,0,0
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""0316055433""","=""9780316055437""",3,"Little, Brown",Hardcover,771,2013,2013,2024/12/12,2024/07/13,,,read,"this book could've been thirty percent shorter and still have the same effect, but it was cool to see each of the characters act as the little angel/devil on theo's shoulder. i also love the descriptions of the painting to convey how much of a hold that art can have on a person.",,,1,0
204927599,Nexus: A Brief History of Information Networks from the Stone Age to AI,Yuval Noah Harari,"Harari, Yuval Noah",,"=""059373422X""","=""9780593734223""",0,Random House,Hardcover,528,2024,2024,,2024/12/08,to-read,to-read (#316),to-read,,,,0,0
201751300,The Bookshop: A History of the American Bookstore,Evan Friss,"Friss, Evan",,"=""0593299922""","=""9780593299920""",0,Viking,Hardcover,416,2024,2024,,2024/12/08,to-read,to-read (#315),to-read,,,,0,0
207567691,"American Scary: A History of Horror, from Salem to Stephen King and Beyond",Jeremy Dauber,"Dauber, Jeremy",,"=""1643753568""","=""9781643753560""",0,Algonquin Books,Hardcover,480,2024,2024,,2024/12/08,to-read,to-read (#314),to-read,,,,0,0
44244939,Fifth Sun: A New History of the Aztecs,Camilla Townsend,"Townsend, Camilla",,"=""0190673060""","=""9780190673062""",0,Oxford University Press,Hardcover,336,2019,2019,,2024/12/03,to-read,to-read (#313),to-read,,,,0,0
120778484,Climatic Architecture: Philippe Rahm architectes,Philippe Rahm,"Rahm, Philippe",,"=""1638400393""","=""9781638400394""",0,Actar,Hardcover,360,2023,,,2024/12/02,"to-read, bookshelf-wishlist","to-read (#312), bookshelf-wishlist (#19)",to-read,,,,0,0
216875430,Not a Speck of Light: Stories,Laird Barron,"Barron, Laird",,"=""""","=""9798218036065""",0,"Bad Hand Books, LLC",Paperback,372,2024,2024,,2024/11/26,to-read,to-read (#311),to-read,,,,0,0
127282302,With My Back to the World: Poems,Victoria Chang,"Chang, Victoria",,"=""0374611130""","=""9780374611132""",0,"Farrar, Straus and Giroux",Hardcover,112,2024,2024,,2024/11/26,to-read,to-read (#310),to-read,,,,0,0
46041168,Hurricane Season,Fernanda Melchor,"Melchor, Fernanda",Sophie Hughes,"=""0811228037""","=""9780811228039""",0,New Directions,Hardcover,224,2020,2017,2024/11/13,2021/05/24,,,read,pushing the boundaries of what my eyeballs can handle,,,1,0
6759,Infinite Jest,David Foster Wallace,"Wallace, David Foster",,"=""""","=""""",0,Back Bay Books,Paperback,1088,2005,1996,,2024/11/10,to-read,to-read (#309),to-read,,,,0,0
1950052,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812533569""","=""9780812533569""",5,Tor Books,Hardcover,256,1985,1985,,2020/07/13,bookshelf-wishlist,bookshelf-wishlist (#16),read,,,,1,0
42410904,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",5,Del Rey,ebook,208,2007,1979,2019/07/29,2019/07/29,bookshelf-wishlist,bookshelf-wishlist (#14),read,,,,2,0
45695810,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""""","=""""",5,Penguin Books,ebook,466,2016,2016,2020/07/13,2020/05/21,bookshelf-wishlist,bookshelf-wishlist (#13),read,,,,1,0
38058832,The Memory Police,Yōko Ogawa,"Ogawa, Yōko",Stephen    Snyder,"=""1101870613""","=""9781101870617""",4,Pantheon,Kindle Edition,288,2019,1994,2020/11/04,2020/06/04,bookshelf-wishlist,bookshelf-wishlist (#12),read,,,,1,0
17934530,"Annihilation (Southern Reach, #1)",Jeff Vandermeer,"Vandermeer, Jeff",,"=""0374104093""","=""9780374104092""",5,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2021/01/02,2020/05/20,bookshelf-wishlist,bookshelf-wishlist (#11),read,wowee. i do not actually remember the last time a book freaked me out. i kept looking behind me because i felt that someone was watching. really nicely written too. 4.68 stars.,,,1,0
24885533,The Paper Menagerie and Other Stories,Ken Liu,"Liu, Ken",,"=""1481442546""","=""9781481442541""",5,Gallery / Saga Press,Hardcover,450,2016,2016,2021/04/21,2020/05/20,bookshelf-wishlist,bookshelf-wishlist (#10),read,,,,1,0
42946966,Drive Your Plow Over the Bones of the Dead,Olga Tokarczuk,"Tokarczuk, Olga",Antonia Lloyd-Jones,"=""0525541357""","=""9780525541356""",4,Riverhead Books,Kindle Edition,275,2019,2009,2021/06/22,2020/11/06,bookshelf-wishlist,bookshelf-wishlist (#9),read,,,,1,0
17061,Coraline,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""0061139378""","=""9780061139376""",5,William Morrow Paperbacks,Paperback,208,2006,2002,2021/07/27,2021/07/25,bookshelf-wishlist,bookshelf-wishlist (#18),read,"obviously 5 stars. favorite book+movie pairings: jurassic park, the shining, coraline",,,1,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",3,Simon & Schuster ,Paperback,453,2004,1961,2021/11/21,2019/07/29,bookshelf-wishlist,bookshelf-wishlist (#6),read,3.62 stars. could have been shorter but v funny but also v intense and sad and serious,,,1,0
40604658,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""0307763056""","=""9780307763051""",5,Ballantine Books,Kindle Edition,466,2012,1990,,2020/05/22,"favorite, bookshelf-wishlist","favorite (#3), bookshelf-wishlist (#3)",read,"my fav book all time, so good",,,1,0
13259261,The Illustrated Man,Ray Bradbury,"Bradbury, Ray",,"=""1451678185""","=""9781451678185""",5,Simon and Schuster,Paperback,281,2012,1951,,2019/07/29,"favorite, bookshelf-wishlist","favorite (#2), bookshelf-wishlist (#2)",read,,,,1,0
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""163557563X""","=""9781635575637""",0,Bloomsbury,Hardcover,245,2020,2020,2023/12/29,2021/07/15,bookshelf-wishlist,bookshelf-wishlist (#1),read,,,,1,0
8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,"Wilkerson, Isabel",,"=""0679444327""","=""9780679444329""",0,Random House,Hardcover,640,2010,2010,,2024/10/20,to-read,to-read (#308),to-read,,,,0,0
1553915,The Last Cowboy,Jane Kramer,"Kramer, Jane",,"=""1135180733""","=""9780060124540""",0,Harper & Row,Hardcover,148,1998,1988,,2024/10/20,to-read,to-read (#307),to-read,,,,0,0
12802037,Anatomy of Injustice: A Murder Case Gone Wrong,Raymond Bonner,"Bonner, Raymond",,"=""0307957365""","=""9780307957368""",0,Vintage,Kindle Edition,320,2012,2012,,2024/10/20,to-read,to-read (#305),to-read,,,,0,0
567678,The Wasp Factory,Iain Banks,"Banks, Iain",,"=""""","=""""",0,Simon & Schuster (NYC),Paperback,184,1998,1984,,2024/10/20,to-read,to-read (#304),to-read,,,,0,0
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,"=""0735243344""","=""9780735243347""",3,Knopf,Hardcover,399,2022,2022,2024/10/01,2024/07/13,,,read,the dialogue was so cringe i almost quit after the first chapter but i decided to give it a chance because i wanted to see what would happen to sam. decent read,,,1,0
158875813,Prophet Song,Paul    Lynch,"Lynch, Paul",,"=""""","=""""",4,Oneworld Publications,ebook,259,2023,2023,2024/09/16,2024/08/18,,,read,maybe the bleakest book i’ve ever read,,,1,0
34326633,"Dune Messiah (Dune, #2)",Frank Patrick Herbert,"Herbert, Frank Patrick",,"=""""","=""""",0,Hodder,Paperback,304,2017,1969,2024/08/18,2024/07/23,,,read,"My favorite part of Dune is the political intrigue, people-reading, and the omniscient narrator, and Dune Messiah is just more of that.",,,1,0
58536046,Why Has Nobody Told Me This Before?,Julie      Smith,"Smith, Julie",,"=""0063227932""","=""9780063227934""",0,HarperOne,Hardcover,368,2022,2022,2024/08/13,2024/03/11,,,read,everything that a therapist has ever told me is in this book.,,,1,0
150246211,The Algebra of Wealth: A Simple Formula for Financial Security,Scott Galloway,"Galloway, Scott",,"=""0593714024""","=""9780593714027""",0,Portfolio,Hardcover,304,2024,2024,,2024/08/07,to-read,to-read (#303),to-read,,,,0,0
202102022,The Hypocrite,Jo Hamya,"Hamya, Jo",,"=""0593701038""","=""9780593701034""",0,Pantheon,Hardcover,240,2024,2024,,2024/08/05,to-read,to-read (#302),to-read,,,,0,0
199454353,Mystery Lights,Lena Valencia,"Valencia, Lena",,"=""1959030620""","=""9781959030621""",0,Tin House,Paperback,256,2024,2024,,2024/08/05,to-read,to-read (#301),to-read,,,,0,0
62232551,"The Sacred Balance, 25th anniversary edition: Rediscovering Our Place in Nature (Foreword by Robin Wall Kimmerer)",David Suzuki,"Suzuki, David","Robin Wall Kimmerer, Bill McKibben","=""1771649860""","=""9781771649865""",0,Greystone Books,Paperback,390,2022,1997,,2024/08/02,to-read,to-read (#300),to-read,,,,0,0
195791689,Hum,Helen          Phillips,"Phillips, Helen",,"=""1668008831""","=""9781668008836""",0,Scribner,Hardcover,272,2024,2024,,2024/08/02,to-read,to-read (#299),to-read,,,,0,0
202102084,Lady Macbeth,Ava Reid,"Reid, Ava",,"=""0593722566""","=""9780593722565""",0,Del Rey,Hardcover,295,2024,2024,,2024/08/02,to-read,to-read (#298),to-read,,,,0,0
202468410,The Volcano Daughters,Gina María Balibrera,"Balibrera, Gina María",,"=""0593317238""","=""9780593317235""",0,Pantheon,Hardcover,368,2024,2024,,2024/08/02,to-read,to-read (#297),to-read,,,,0,0
60143381,Unsettling: Surviving Extinction Together,Elizabeth Weinberg,"Weinberg, Elizabeth",,"=""1506482058""","=""9781506482057""",0,Broadleaf Books,Hardcover,201,2022,,2024/08/01,2024/07/23,,,read,great memoir + essay combo about queer identity and human identity within our world. i thought it had a good balance of being real about how shit we have made the world and showing the beauty that still exists and why we should protect it.,,,1,0
202102049,Mina's Matchbox,Yōko Ogawa,"Ogawa, Yōko",Stephen    Snyder,"=""0593316088""","=""9780593316085""",0,Pantheon,Hardcover,282,2024,2006,,2024/07/23,to-read,to-read (#296),to-read,,,,0,0
20447658,The Zone of Interest,Martin Amis,"Amis, Martin",,"=""0385353499""","=""9780385353496""",4,Knopf,Hardcover,306,2014,2014,2024/07/23,2024/01/14,,,read,"smartly written. the terror lives just beneath the surface, masked by banal bureaucracy and willful ignorance. it's interesting to see the differences in how each of these three morally broken characters come to terms with their crimes and what prompted them to look at themselves critically.",,,1,0
25387716,Memory Theater,Simon Critchley,"Critchley, Simon",,"=""1590517406""","=""9781590517406""",0,Other Press,Hardcover,112,2015,2014,2024/07/21,2021/11/21,,,read,this is how i thought my philosophy professors were like,,,1,0
35036409,"My Brilliant Friend (Neapolitan Novels, #1)",Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""""","=""""",0,Penguin Random House ,Paperback,331,2012,2011,,2024/07/13,to-read,to-read (#295),to-read,,,,0,0
61686012,Greek Lessons,Han Kang,"Kang, Han","Deborah     Smith, Emily Yae Won","=""0593595270""","=""9780593595275""",0,Hogarth,Hardcover,192,2023,2011,2024/06/18,2024/05/12,,,read,,,,1,0
13588433,The Half-life of Facts: Why Everything We Know Has an Expiration Date,Samuel Arbesman,"Arbesman, Samuel",,"=""159184472X""","=""9781591844723""",0,Current,Hardcover,256,2012,2012,,2024/06/18,to-read,to-read (#294),to-read,,,,0,0
174039288,We Loved It All: A Memory of Life,Lydia Millet,"Millet, Lydia",,"=""1324073659""","=""9781324073659""",0,W. W. Norton & Company,Hardcover,272,2024,2024,,2024/06/08,to-read,to-read (#293),to-read,,,,0,0
127282939,Beautyland,Marie-Helene Bertino,"Bertino, Marie-Helene",,"=""0374109281""","=""9780374109288""",0,"Farrar, Straus and Giroux",Hardcover,327,2024,2024,,2024/06/08,to-read,to-read (#292),to-read,,,,0,0
139400713,Martyr!,Kaveh Akbar,"Akbar, Kaveh",,"=""0593537610""","=""9780593537619""",0,Knopf,Hardcover,331,2024,2024,,2024/06/08,to-read,to-read (#291),to-read,,,,0,0
181346634,There's Always This Year: On Basketball and Ascension,Hanif Abdurraqib,"Abdurraqib, Hanif",,"=""0593448790""","=""9780593448793""",0,Random House,Hardcover,334,2024,2024,,2024/06/08,to-read,to-read (#290),to-read,,,,0,0
65215321,Blackouts,Justin Torres,"Torres, Justin",,"=""0374293570""","=""9780374293574""",0,"Farrar, Straus and Giroux",Hardcover,306,2023,2023,,2024/05/27,to-read,to-read (#289),to-read,,,,0,0
39082248,"Moon of the Crusted Snow (Moon, #1)",Waubgeshig Rice,"Rice, Waubgeshig",,"=""1770414002""","=""9781770414006""",0,ECW Press,Paperback,218,2018,2018,,2024/05/27,to-read,to-read (#288),to-read,,,,0,0
123847255,The Bullet Swallower,Elizabeth Gonzalez James,"James, Elizabeth Gonzalez",,"=""1668009323""","=""9781668009321""",0,Simon & Schuster,Hardcover,272,2024,2024,,2024/05/20,to-read,to-read (#287),to-read,,,,0,0
58210933,Trust,Hernan Diaz,"Diaz, Hernan",,"=""""","=""""",0,Riverhead Books,Hardcover,402,2022,2022,,2024/05/20,to-read,to-read (#286),to-read,,,,0,0
29889255,"Dune (Dune Chronicles, #1)",Frank Patrick Herbert,"Herbert, Frank Patrick","Brian Herbert, Neil Gaiman","=""0143111582""","=""9780143111580""",0,Penguin Classics,Hardcover,694,2016,1965,2021/01/05,2019/07/29,,,read,6 stars,,,2,0
195790649,Very Bad Company,Emma Rosenblum,"Rosenblum, Emma",,"=""1250906555""","=""9781250906557""",0,Flatiron Books,Hardcover,272,2024,2024,,2024/05/02,to-read,to-read (#285),to-read,,,,0,0
199056181,The Skunks,Fiona Warnick,"Warnick, Fiona",,"=""1959030612""","=""9781959030614""",0,Tin House Books,Paperback,240,2024,2024,,2024/05/02,to-read,to-read (#284),to-read,,,,0,0
177772570,Shanghailanders,Juli Min,"Min, Juli",,"=""1954118600""","=""9781954118607""",0,Spiegel & Grau,Hardcover,288,2024,2024,,2024/05/02,to-read,to-read (#283),to-read,,,,0,0
51791252,The Vanishing Half,Brit Bennett,"Bennett, Brit",,"=""0525536299""","=""9780525536291""",4,Riverhead Books,Hardcover,343,2020,2020,2024/04/29,2024/04/24,,,read,"secrets, family, betrayal, blood",,,1,0
52950915,Die with Zero: Getting All You Can from Your Money and Your Life,Bill  Perkins,"Perkins, Bill",,"=""0358099765""","=""9780358099765""",0,Houghton Mifflin Harcourt,Hardcover,240,2020,2020,,2024/03/30,to-read,to-read (#282),to-read,,,,0,0
46016436,"The Thursday Murder Club (Thursday Murder Club, #1)",Richard Osman,"Osman, Richard",,"=""0241425441""","=""9780241425442""",0,Penguin Viking,Hardcover,377,2020,2020,,2021/04/09,to-read,to-read (#177),to-read,,,,0,0
65213922,Last to Leave the Room,Caitlin  Starling,"Starling, Caitlin",,"=""1250282616""","=""9781250282613""",0,St. Martin's Press,Hardcover,312,2023,2023,2024/03/03,2023/10/26,,,read,,,,1,0
28012,Authentic Happiness: Using the New Positive Psychology to Realize Your Potential for Lasting Fulfillment,Martin E.P. Seligman,"Seligman, Martin E.P.",,"=""0743222989""","=""9780743222983""",0,Simon Element / Simon Acumen,Paperback,336,2004,2002,,2024/02/07,to-read,to-read (#281),to-read,,,,0,0
